id,week,day_of_week,start_time,end_time,classroom,is_rescheduled
4178,6,2,3,5,M221,0
4179,7,2,3,5,M221,0
4180,8,2,3,5,M221,0
4181,9,2,3,5,M221,0
4182,10,2,3,5,M221,0
4183,11,2,3,5,M221,0
4184,12,2,3,5,M221,0
4185,13,2,3,5,M221,0
4186,14,2,3,5,M221,0
4187,15,2,3,5,M221,0
4188,16,2,3,5,M221,0
4189,1,2,8,10,I705,0
4190,2,2,8,10,I705,0
4191,3,2,8,10,I705,0
4192,4,2,8,10,I705,0
4193,5,2,8,10,I705,0
4194,6,2,8,10,I705,0
4195,7,2,8,10,I705,0
4196,8,2,8,10,I705,0
4197,9,2,8,10,I705,0
4198,10,2,8,10,I705,0
4199,11,2,8,10,I705,0
4200,12,2,8,10,I705,0
4201,13,2,8,10,I705,0
4202,14,2,8,10,I705,0
4203,15,2,8,10,I705,0
4204,16,2,8,10,I705,0
4205,1,2,8,10,F204,0
4206,2,2,8,10,F204,0
4207,3,2,8,10,F204,0
4208,4,2,8,10,F204,0
4209,5,2,8,10,F204,0
4210,6,2,8,10,F204,0
4211,7,2,8,10,F204,0
4212,8,2,8,10,F204,0
4213,9,2,8,10,F204,0
4214,10,2,8,10,F204,0
4215,11,2,8,10,F204,0
4216,12,2,8,10,F204,0
4217,13,2,8,10,F204,0
4218,14,2,8,10,F204,0
4219,15,2,8,10,F204,1
4220,16,2,8,10,F204,1
4221,1,2,3,5,F704,0
4222,2,2,3,5,F704,0
4223,3,2,3,5,F704,0
4224,4,2,3,5,F704,0
4225,5,2,3,5,F704,0
4226,6,2,3,5,F704,0
4227,7,2,3,5,F704,0
4228,8,2,3,5,F704,0
4229,9,2,3,5,F704,0
4230,10,2,3,5,F704,0
4231,11,2,3,5,F704,0
4232,12,2,3,5,F704,0
4233,13,2,3,5,F704,0
4234,14,2,3,5,F704,0
4235,15,2,3,5,F704,0
4236,16,2,3,5,F704,0
4237,1,2,3,5,B228,0
4238,2,2,3,5,B228,0
4239,3,2,3,5,B228,0
4240,4,2,3,5,B228,0
4241,5,2,3,5,B228,0
4242,6,2,3,5,B228,0
4243,7,2,3,5,B228,0
4244,8,2,3,5,B228,0
4245,9,2,3,5,B228,0
4246,10,2,3,5,B228,0
4247,11,2,3,5,B228,0
4248,12,2,3,5,B228,0
4249,13,2,3,5,B228,0
4250,14,2,3,5,B228,0
4251,15,2,3,5,B228,0
4252,16,2,3,5,B228,0
4253,1,2,3,5,I701,0
4254,2,2,3,5,I701,0
4255,3,2,3,5,I701,0
4256,4,2,3,5,I701,0
4257,5,2,3,5,I701,0
4258,6,2,3,5,I701,0
4259,7,2,3,5,I701,0
4260,8,2,3,5,I701,0
4261,9,2,3,5,I701,0
4262,10,2,3,5,I701,0
4263,11,2,3,5,I701,0
4264,12,2,3,5,I701,0
4265,13,2,3,5,I701,0
4266,14,2,3,5,I701,0
4267,15,2,3,5,I701,0
4268,16,2,3,5,I701,0
4269,1,2,1,2,M227,0
4270,2,2,1,2,M227,0
4271,3,2,1,2,M227,0
4272,4,2,1,2,M227,0
4273,5,2,1,2,M227,0
4274,6,2,1,2,M227,0
4275,7,2,1,2,M227,0
4276,8,2,1,2,M227,0
4277,9,2,1,2,M227,0
4278,10,2,1,2,M227,0
4279,11,2,1,2,M227,0
4280,12,2,1,2,M227,0
4281,13,2,1,2,M227,1
4282,14,2,1,2,M227,0
4283,15,2,1,2,M227,0
4284,16,2,1,2,M227,0
4285,1,4,6,7,M227,0
4286,2,4,6,7,M227,0
4287,3,4,6,7,M227,0
4288,4,4,6,7,M227,0
4289,5,4,6,7,M227,0
4290,6,4,6,7,M227,0
4291,7,4,6,7,M227,0
4292,8,4,6,7,M227,0
4293,9,4,6,7,M227,0
4294,10,4,6,7,M227,0
4295,11,4,6,7,M227,0
4296,12,4,6,7,M227,0
4297,13,4,6,7,M227,0
4298,14,4,6,7,M227,0
4299,15,4,6,7,M227,0
4300,16,4,6,7,M227,0
4301,13,2,1,2,H126良乡三号机房,0
4302,1,4,8,10,F102,0
4303,2,4,8,10,F102,0
4304,3,4,8,10,F102,0
4305,4,4,8,10,F102,0
4306,5,4,8,10,F102,0
4307,6,4,8,10,F102,0
4308,7,4,8,10,F102,0
4309,8,4,8,10,F102,0
4310,9,4,8,10,F102,0
4311,10,4,8,10,F102,0
4312,11,4,8,10,F102,0
4313,12,4,8,10,F102,0
4314,13,4,8,10,F102,0
4315,14,4,8,10,F102,0
4316,15,4,8,10,F102,0
4317,16,4,8,10,F102,0
4318,1,3,3,5,F505,0
4319,2,3,3,5,F505,0
4320,3,3,3,5,F505,0
4321,4,3,3,5,F505,0
4322,5,3,3,5,F505,0
4323,6,3,3,5,F505,0
4324,7,3,3,5,F505,0
4325,8,3,3,5,F505,0
4326,9,3,3,5,F505,0
4327,10,3,3,5,F505,0
4328,11,3,3,5,F505,0
4329,12,3,3,5,F505,0
4330,13,3,3,5,F505,0
4331,14,3,3,5,F505,0
4332,15,3,3,5,F505,0
4333,16,3,3,5,F505,0
4334,1,3,3,5,M223,0
4335,2,3,3,5,M223,0
4336,3,3,3,5,M223,0
4337,4,3,3,5,M223,0
4338,5,3,3,5,M223,0
4339,6,3,3,5,M223,0
4340,7,3,3,5,M223,0
4341,8,3,3,5,M223,0
4342,9,3,3,5,M223,0
4343,10,3,3,5,M223,1
4344,11,3,3,5,M223,0
4345,12,3,3,5,M223,0
4346,13,3,3,5,M223,0
4347,14,3,3,5,M223,0
4348,15,3,3,5,M223,0
4349,16,3,3,5,M223,0
4350,12,6,3,5,M222,0
4351,1,2,3,5,I402,0
4352,2,2,3,5,I402,0
4353,3,2,3,5,I402,0
4354,4,2,3,5,I402,0
4355,5,2,3,5,I402,0
4356,6,2,3,5,I402,0
4357,7,2,3,5,I402,0
4358,8,2,3,5,I402,0
4359,9,2,3,5,I402,0
4360,10,2,3,5,I402,0
4361,11,2,3,5,I402,0
4362,12,2,3,5,I402,0
4363,13,2,3,5,I402,0
4364,14,2,3,5,I402,0
4365,15,2,3,5,I402,0
4366,16,2,3,5,I402,0
4367,1,2,3,5,F301,0
4368,2,2,3,5,F301,0
4369,3,2,3,5,F301,0
4370,4,2,3,5,F301,0
4371,5,2,3,5,F301,0
4372,6,2,3,5,F301,0
4373,7,2,3,5,F301,0
4374,8,2,3,5,F301,0
4375,9,2,3,5,F301,0
4376,10,2,3,5,F301,0
4377,11,2,3,5,F301,0
4378,12,2,3,5,F301,0
4379,13,2,3,5,F301,0
4380,14,2,3,5,F301,0
4381,15,2,3,5,F301,0
4382,16,2,3,5,F301,0
4383,1,2,8,10,F602,0
4384,2,2,8,10,F602,0
4385,3,2,8,10,F602,0
4386,4,2,8,10,F602,0
4387,5,2,8,10,F602,0
4388,6,2,8,10,F602,0
4389,7,2,8,10,F602,0
4390,8,2,8,10,F602,0
4391,9,2,8,10,F602,0
4392,10,2,8,10,F602,0
4393,11,2,8,10,F602,0
4394,12,2,8,10,F602,0
4395,13,2,8,10,F602,0
4396,14,2,8,10,F602,0
4397,15,2,8,10,F602,0
4398,16,2,8,10,F602,0
4399,1,2,8,10,F604,0
4400,2,2,8,10,F604,0
4401,3,2,8,10,F604,0
4402,4,2,8,10,F604,0
4403,5,2,8,10,F604,0
4404,6,2,8,10,F604,0
4405,7,2,8,10,F604,0
4406,8,2,8,10,F604,0
4407,9,2,8,10,F604,0
4408,10,2,8,10,F604,0
4409,11,2,8,10,F604,0
4410,12,2,8,10,F604,0
4411,13,2,8,10,F604,0
4412,14,2,8,10,F604,0
4413,15,2,8,10,F604,0
4414,16,2,8,10,F604,0
4415,1,2,8,10,F702,0
4416,2,2,8,10,F702,0
4417,3,2,8,10,F702,0
4418,4,2,8,10,F702,0
4419,5,2,8,10,F702,0
4420,6,2,8,10,F702,0
4421,7,2,8,10,F702,0
4422,8,2,8,10,F702,0
4423,9,2,8,10,F702,0
4424,10,2,8,10,F702,0
4425,11,2,8,10,F702,0
4426,12,2,8,10,F702,0
4427,13,2,8,10,F702,0
4428,14,2,8,10,F702,0
4429,15,2,8,10,F702,0
4430,16,2,8,10,F702,0
4431,1,2,8,10,F701,0
4432,2,2,8,10,F701,0
4433,3,2,8,10,F701,0
4434,4,2,8,10,F701,0
4435,5,2,8,10,F701,0
4436,6,2,8,10,F701,0
4437,7,2,8,10,F701,0
4438,8,2,8,10,F701,0
4439,9,2,8,10,F701,0
4440,10,2,8,10,F701,0
4441,11,2,8,10,F701,0
4442,12,2,8,10,F701,0
4443,13,2,8,10,F701,0
4444,14,2,8,10,F701,0
4445,15,2,8,10,F701,0
4446,16,2,8,10,F701,0
4447,1,2,8,10,F501,0
4448,2,2,8,10,F501,0
4449,3,2,8,10,F501,0
4450,4,2,8,10,F501,1
4451,5,2,8,10,F501,0
4452,6,2,8,10,F501,0
4453,7,2,8,10,F501,0
4454,8,2,8,10,F501,0
4455,9,2,8,10,F501,0
4456,10,2,8,10,F501,0
4457,11,2,8,10,F501,0
4458,12,2,8,10,F501,0
4459,13,2,8,10,F501,0
4460,14,2,8,10,F501,0
4461,15,2,8,10,F501,0
4462,16,2,8,10,F501,0
4463,4,7,3,5,F301,0
4464,1,2,1,2,I501,0
4465,2,2,1,2,I501,0
4466,3,2,1,2,I501,0
4467,4,2,1,2,I501,0
4468,5,2,1,2,I501,0
4469,6,2,1,2,I501,0
4470,7,2,1,2,I501,0
4471,8,2,1,2,I501,0
4472,1,5,3,5,F502,0
4473,2,5,3,5,F502,0
4474,3,5,3,5,F502,0
4475,4,5,3,5,F502,0
4476,5,5,3,5,F502,0
4477,6,5,3,5,F502,0
4478,7,5,3,5,F502,0
4479,8,5,3,5,F502,0
4480,1,2,6,7,G223,0
4481,2,2,6,7,G223,0
4482,3,2,6,7,G223,0
4483,4,2,6,7,G223,0
4484,5,2,6,7,G223,0
4485,6,2,6,7,G223,0
4486,7,2,6,7,G223,0
4487,8,2,6,7,G223,0
4488,1,5,3,5,I502,0
4489,2,5,3,5,I502,0
4490,3,5,3,5,I502,0
4491,4,5,3,5,I502,0
4492,5,5,3,5,I502,0
4493,6,5,3,5,I502,0
4494,7,5,3,5,I502,0
4495,8,5,3,5,I502,0
4496,1,2,1,2,F704,0
4497,2,2,1,2,F704,0
4498,3,2,1,2,F704,0
4499,4,2,1,2,F704,0
4500,5,2,1,2,F704,0
4501,6,2,1,2,F704,0
4502,7,2,1,2,F704,0
4503,8,2,1,2,F704,0
4504,1,5,3,5,F704,0
4505,2,5,3,5,F704,0
4506,3,5,3,5,F704,0
4507,4,5,3,5,F704,0
4508,5,5,3,5,F704,0
4509,6,5,3,5,F704,0
4510,7,5,3,5,F704,0
4511,8,5,3,5,F704,0
4512,1,2,3,4,I301,0
4513,2,2,3,4,I301,0
4514,3,2,3,4,I301,0
4515,4,2,3,4,I301,0
4516,5,2,3,4,I301,0
4517,6,2,3,4,I301,1
4518,7,2,3,4,I301,0
4519,8,2,3,4,I301,0
4520,1,2,3,5,I502,0
4521,2,2,3,5,I502,0
4522,3,2,3,5,I502,0
4523,4,2,3,5,I502,0
4524,5,2,3,5,I502,0
4525,6,2,3,5,I502,0
4526,7,2,3,5,I502,0
4527,8,2,3,5,I502,0
4528,1,5,6,7,I502,0
4529,2,5,6,7,I502,0
4530,3,5,6,7,I502,0
4531,4,5,6,7,I502,0
4532,5,5,6,7,I502,0
4533,6,5,6,7,I502,0
4534,7,5,6,7,I502,0
4535,8,5,6,7,I502,0
4536,1,2,8,10,F302,0
4537,2,2,8,10,F302,0
4538,3,2,8,10,F302,0
4539,4,2,8,10,F302,0
4540,5,2,8,10,F302,0
4541,6,2,8,10,F302,0
4542,7,2,8,10,F302,0
4543,8,2,8,10,F302,0
4544,1,5,1,2,F302,0
4545,2,5,1,2,F302,0
4546,3,5,1,2,F302,0
4547,4,5,1,2,F302,0
4548,5,5,1,2,F302,0
4549,6,5,1,2,F302,0
4550,7,5,1,2,F302,0
4551,8,5,1,2,F302,0
4552,9,2,6,7,F405,0
4553,10,2,6,7,F405,0
4554,11,2,6,7,F405,0
4555,12,2,6,7,F405,0
4556,13,2,6,7,F405,0
4557,14,2,6,7,F405,0
4558,15,2,6,7,F405,0
4559,16,2,6,7,F405,0
4560,9,5,3,5,F405,0
4561,10,5,3,5,F405,0
4562,11,5,3,5,F405,0
4563,12,5,3,5,F405,0
4564,13,5,3,5,F405,0
4565,14,5,3,5,F405,0
4566,15,5,3,5,F405,0
4567,16,5,3,5,F405,0
4568,1,2,8,10,I305,0
4569,2,2,8,10,I305,0
4570,3,2,8,10,I305,0
4571,4,2,8,10,I305,0
4572,5,2,8,10,I305,0
4573,6,2,8,10,I305,0
4574,7,2,8,10,I305,0
4575,8,2,8,10,I305,0
4576,9,2,8,10,I305,0
4577,10,2,8,10,I305,0
4578,11,2,8,10,I305,0
4579,1,3,1,2,M125,0
4580,2,3,1,2,M125,0
4581,3,3,1,2,M125,0
4582,4,3,1,2,M125,0
4583,5,3,1,2,M125,0
4584,6,3,1,2,M125,0
4585,7,3,1,2,M125,0
4586,8,3,1,2,M125,0
4587,1,5,1,2,M125,0
4588,2,5,1,2,M125,0
4589,3,5,1,2,M125,0
4590,4,5,1,2,M125,0
4591,5,5,1,2,M125,0
4592,6,5,1,2,M125,0
4593,7,5,1,2,M125,0
4594,8,5,1,2,M125,0
4595,1,2,1,2,I305,0
4596,2,2,1,2,I305,0
4597,3,2,1,2,I305,0
4598,4,2,1,2,I305,0
4599,5,2,1,2,I305,0
4600,6,2,1,2,I305,0
4601,7,2,1,2,I305,0
4602,8,2,1,2,I305,0
4603,1,4,1,2,I305,0
4604,2,4,1,2,I305,0
4605,3,4,1,2,I305,0
4606,4,4,1,2,I305,0
4607,5,4,1,2,I305,0
4608,6,4,1,2,I305,0
4609,7,4,1,2,I305,0
4610,8,4,1,2,I305,0
4611,1,3,6,7,I204,0
4612,2,3,6,7,I204,0
4613,3,3,6,7,I204,0
4614,4,3,6,7,I204,0
4615,5,3,6,7,I204,0
4616,6,3,6,7,I204,0
4617,7,3,6,7,I204,0
4618,8,3,6,7,I204,0
4619,1,5,3,4,I204,0
4620,2,5,3,4,I204,0
4621,3,5,3,4,I204,0
4622,4,5,3,4,I204,0
4623,5,5,3,4,I204,0
4624,6,5,3,4,I204,0
4625,7,5,3,4,I204,0
4626,8,5,3,4,I204,0
4627,9,1,6,7,F204,0
4628,10,1,6,7,F204,0
4629,11,1,6,7,F204,0
4630,12,1,6,7,F204,0
4631,13,1,6,7,F204,0
4632,14,1,6,7,F204,0
4633,15,1,6,7,F204,0
4634,16,1,6,7,F204,0
4635,9,4,3,4,F204,0
4636,10,4,3,4,F204,0
4637,11,4,3,4,F204,0
4638,12,4,3,4,F204,0
4639,13,4,3,4,F204,0
4640,14,4,3,4,F204,0
4641,15,4,3,4,F204,0
4642,16,4,3,4,F204,0
4643,1,1,6,7,F304,0
4644,2,1,6,7,F304,0
4645,3,1,6,7,F304,0
4646,4,1,6,7,F304,0
4647,5,1,6,7,F304,0
4648,6,1,6,7,F304,0
4649,7,1,6,7,F304,0
4650,8,1,6,7,F304,0
4651,1,4,6,7,F304,0
4652,2,4,6,7,F304,0
4653,3,4,6,7,F304,0
4654,4,4,6,7,F304,0
4655,5,4,6,7,F304,0
4656,6,4,6,7,F304,0
4657,7,4,6,7,F304,0
4658,8,4,6,7,F304,0
4659,9,1,6,7,I505,0
4660,10,1,6,7,I505,0
4661,11,1,6,7,I505,0
4662,12,1,6,7,I505,0
4663,13,1,6,7,I505,0
4664,14,1,6,7,I505,0
4665,15,1,6,7,I505,0
4666,16,1,6,7,I505,0
4667,9,5,3,4,I305,0
4668,10,5,3,4,I305,0
4669,11,5,3,4,I305,0
4670,12,5,3,4,I305,0
4671,13,5,3,4,I305,0
4672,14,5,3,4,I305,0
4673,15,5,3,4,I305,0
4674,16,5,3,4,I305,0
4675,1,1,3,5,F602,0
4676,2,1,3,5,F602,0
4677,3,1,3,5,F602,0
4678,4,1,3,5,F602,0
4679,5,1,3,5,F602,0
4680,6,1,3,5,F602,0
4681,7,1,3,5,F602,0
4682,8,1,3,5,F602,0
4683,9,1,3,5,F602,0
4684,10,1,3,5,F602,0
4685,11,1,3,5,F602,0
4686,12,1,3,5,F602,0
4687,13,1,3,5,F602,0
4688,14,1,3,5,F602,0
4689,15,1,3,5,F602,0
4690,16,1,3,5,F602,0
4691,1,1,3,5,I202,0
4692,2,1,3,5,I202,0
4693,3,1,3,5,I202,0
4694,4,1,3,5,I202,0
4695,5,1,3,5,I202,0
4696,6,1,3,5,I202,0
4697,7,1,3,5,I202,0
4698,8,1,3,5,I202,0
4699,9,1,3,5,I202,0
4700,10,1,3,5,I202,0
4701,11,1,3,5,I202,0
4702,12,1,3,5,I202,0
4703,13,1,3,5,I202,0
4704,14,1,3,5,I202,0
4705,15,1,3,5,I202,0
4706,16,1,3,5,I202,0
4707,1,2,6,7,I202,0
4708,2,2,6,7,I202,0
4709,3,2,6,7,I202,0
4710,4,2,6,7,I202,0
4711,5,2,6,7,I202,0
4712,6,2,6,7,I202,0
4713,7,2,6,7,I202,0
4714,8,2,6,7,I202,0
4715,1,5,6,7,I202,0
4716,2,5,6,7,I202,0
4717,3,5,6,7,I202,0
4718,4,5,6,7,I202,0
4719,5,5,6,7,I202,0
4720,6,5,6,7,I202,0
4721,7,5,6,7,I202,0
4722,8,5,6,7,I202,0
4723,1,3,3,5,I602,0
4724,2,3,3,5,I602,0
4725,3,3,3,5,I602,0
4726,4,3,3,5,I602,0
4727,5,3,3,5,I602,0
4728,6,3,3,5,I602,0
4729,7,3,3,5,I602,0
4730,8,3,3,5,I602,0
4731,9,3,3,5,I602,0
4732,10,3,3,5,I602,0
4733,11,3,3,5,I602,0
4734,12,3,3,5,I602,0
4735,13,3,3,5,I602,0
4736,14,3,3,5,I602,0
4737,15,3,3,5,I602,0
4738,16,3,3,5,I602,0
4739,1,3,8,10,F201,0
4740,2,3,8,10,F201,0
4741,3,3,8,10,F201,0
4742,4,3,8,10,F201,0
4743,5,3,8,10,F201,0
4744,6,3,8,10,F201,0
4745,7,3,8,10,F201,0
4746,8,3,8,10,F201,0
4747,9,3,8,10,F201,0
4748,10,3,8,10,F201,0
4749,11,3,8,10,F201,0
4750,12,3,8,10,F201,0
4751,13,3,8,10,F201,0
4752,14,3,8,10,F201,0
4753,15,3,8,10,F201,0
4754,16,3,8,10,F201,0
4755,1,4,3,5,F402,0
4756,2,4,3,5,F402,0
4757,3,4,3,5,F402,0
4758,4,4,3,5,F402,0
4759,5,4,3,5,F402,0
4760,6,4,3,5,F402,0
4761,7,4,3,5,F402,0
4762,8,4,3,5,F402,0
4763,9,4,3,5,F402,0
4764,10,4,3,5,F402,0
4765,11,4,3,5,F402,0
4766,12,4,3,5,F402,0
4767,13,4,3,5,F402,0
4768,14,4,3,5,F402,0
4769,15,4,3,5,F402,0
4770,16,4,3,5,F402,0
4771,5,1,6,7,I302,0
4772,6,1,6,7,I302,0
4773,7,1,6,7,I302,0
4774,8,1,6,7,I302,0
4775,9,1,6,7,I302,0
4776,10,1,6,7,I302,0
4777,11,1,6,7,I302,0
4778,12,1,6,7,I302,0
4779,13,1,6,7,I302,0
4780,14,1,6,7,I302,0
4781,15,1,6,7,I302,0
4782,16,1,6,7,I302,0
4783,5,4,6,7,I302,0
4784,6,4,6,7,I302,0
4785,7,4,6,7,I302,0
4786,8,4,6,7,I302,0
4787,9,4,6,7,I302,0
4788,10,4,6,7,I302,0
4789,11,4,6,7,I302,0
4790,12,4,6,7,I302,0
4791,13,4,6,7,I302,0
4792,14,4,6,7,I302,0
4793,15,4,6,7,I302,0
4794,16,4,6,7,I302,0
4795,1,3,8,10,B139,0
4796,2,3,8,10,B139,0
4797,3,3,8,10,B139,0
4798,4,3,8,10,B139,0
4799,5,3,8,10,B139,0
4800,6,3,8,10,B139,0
4801,7,3,8,10,B139,0
4802,8,3,8,10,B139,0
4803,9,3,8,10,B139,0
4804,10,3,8,10,B139,0
4805,11,3,8,10,B139,0
4806,12,3,8,10,B139,0
4807,13,3,8,10,B139,0
4808,14,3,8,10,B139,0
4809,15,3,8,10,B139,0
4810,16,3,8,10,B139,0
4811,1,2,3,4,I602,0
4812,2,2,3,4,I602,0
4813,3,2,3,4,I602,0
4814,4,2,3,4,I602,0
4815,5,2,3,4,I602,0
4816,6,2,3,4,I602,0
4817,7,2,3,4,I602,0
4818,8,2,3,4,I602,0
4819,1,5,3,4,I602,0
4820,2,5,3,4,I602,0
4821,3,5,3,4,I602,0
4822,4,5,3,4,I602,0
4823,5,5,3,4,I602,0
4824,6,5,3,4,I602,0
4825,7,5,3,4,I602,0
4826,8,5,3,4,I602,0
4827,1,4,8,10,B130,0
4828,2,4,8,10,B130,0
4829,3,4,8,10,B130,0
4830,4,4,8,10,B130,0
4831,5,4,8,10,B130,0
4832,6,4,8,10,B130,0
4833,7,4,8,10,B130,0
4834,8,4,8,10,B130,0
4835,9,4,8,10,B130,0
4836,10,4,8,10,B130,0
4837,11,4,8,10,B130,0
4838,1,2,8,10,F102,0
4839,2,2,8,10,F102,0
4840,3,2,8,10,F102,0
4841,4,2,8,10,F102,0
4842,5,2,8,10,F102,0
4843,6,2,8,10,F102,0
4844,7,2,8,10,F102,0
4845,8,2,8,10,F102,0
4846,9,2,8,10,F102,0
4847,10,2,8,10,F102,0
4848,11,2,8,10,F102,0
4849,12,2,8,10,F102,0
4850,13,2,8,10,F102,0
4851,14,2,8,10,F102,1
4852,13,2,8,10,H125良乡二号机房,0
4853,14,2,8,10,H125良乡二号机房,0
4854,1,2,3,5,F205,0
4855,2,2,3,5,F205,0
4856,3,2,3,5,F205,0
4857,4,2,3,5,F205,0
4858,5,2,3,5,F205,0
4859,6,2,3,5,F205,0
4860,7,2,3,5,F205,0
4861,8,2,3,5,F205,0
4862,9,2,3,5,F205,0
4863,10,2,3,5,F205,0
4864,11,2,3,5,F205,0
4865,12,2,3,5,F205,0
4866,13,2,3,5,F205,1
4867,14,2,3,5,F205,0
4868,1,2,3,5,B139,0
4869,2,2,3,5,B139,0
4870,3,2,3,5,B139,0
4871,4,2,3,5,B139,0
4872,5,2,3,5,B139,0
4873,6,2,3,5,B139,0
4874,7,2,3,5,B139,0
4875,8,2,3,5,B139,0
4876,9,2,3,5,B139,0
4877,10,2,3,5,B139,0
4878,11,2,3,5,B139,0
4879,12,2,3,5,B139,0
4880,13,2,3,5,B139,1
4881,14,2,3,5,B139,1
4882,13,2,3,5,H125良乡二号机房,0
4883,14,2,3,5,H125良乡二号机房,0
4884,1,2,8,10,B130,0
4885,2,2,8,10,B130,0
4886,3,2,8,10,B130,0
4887,4,2,8,10,B130,0
4888,5,2,8,10,B130,0
4889,6,2,8,10,B130,0
4890,7,2,8,10,B130,0
4891,8,2,8,10,B130,0
4892,9,2,8,10,B130,0
4893,10,2,8,10,B130,0
4894,11,2,8,10,B130,0
4895,12,2,8,10,B130,0
4896,13,2,8,10,B130,1
4897,14,2,8,10,B130,0
4898,13,2,8,10,H226良乡六号机房,0
4899,1,3,8,10,I402,0
4900,2,3,8,10,I402,0
4901,3,3,8,10,I402,0
4902,4,3,8,10,I402,0
4903,5,3,8,10,I402,0
4904,6,3,8,10,I402,0
4905,7,3,8,10,I402,0
4906,8,3,8,10,I402,0
4907,9,3,8,10,I402,0
4908,10,3,8,10,I402,0
4909,11,3,8,10,I402,0
4910,12,3,8,10,I402,0
4911,13,3,8,10,I402,0
4912,14,3,8,10,I402,0
4913,15,3,8,10,I402,0
4914,16,3,8,10,I402,0
4915,9,5,8,9,B139,0
4916,10,5,8,9,B139,0
4917,11,5,8,9,B139,0
4918,12,5,8,9,B139,0
4919,13,5,8,9,B139,0
4920,14,5,8,9,B139,0
4921,15,5,8,9,B139,0
4922,16,5,8,9,B139,0
4923,1,2,6,7,F103,0
4924,2,2,6,7,F103,0
4925,3,2,6,7,F103,0
4926,4,2,6,7,F103,0
4927,5,2,6,7,F103,0
4928,6,2,6,7,F103,0
4929,7,2,6,7,F103,0
4930,8,2,6,7,F103,0
4931,1,4,6,7,F103,0
4932,2,4,6,7,F103,0
4933,3,4,6,7,F103,0
4934,4,4,6,7,F103,0
4935,5,4,6,7,F103,0
4936,6,4,6,7,F103,0
4937,7,4,6,7,F103,0
4938,8,4,6,7,F103,0
4939,1,1,8,9,B139,0
4940,2,1,8,9,B139,0
4941,3,1,8,9,B139,0
4942,4,1,8,9,B139,0
4943,5,1,8,9,B139,0
4944,6,1,8,9,B139,0
4945,7,1,8,9,B139,0
4946,8,1,8,9,B139,0
4947,1,5,8,9,B139,0
4948,2,5,8,9,B139,0
4949,3,5,8,9,B139,0
4950,4,5,8,9,B139,0
4951,5,5,8,9,B139,0
4952,6,5,8,9,B139,0
4953,7,5,8,9,B139,0
4954,8,5,8,9,B139,0
4955,1,3,11,13,B130,0
4956,2,3,11,13,B130,0
4957,3,3,11,13,B130,0
4958,4,3,11,13,B130,0
4959,5,3,11,13,B130,0
4960,6,3,11,13,B130,0
4961,7,3,11,13,B130,0
4962,8,3,11,13,B130,0
4963,9,3,11,13,B130,0
4964,10,3,11,13,B130,0
4965,11,3,11,13,B130,0
4966,9,1,3,5,F702,0
4967,10,1,3,5,F702,0
4968,11,1,3,5,F702,0
4969,12,1,3,5,F702,0
4970,13,1,3,5,F702,0
4971,14,1,3,5,F702,0
4972,15,1,3,5,F702,0
4973,16,1,3,5,F702,0
4974,9,4,6,7,F702,0
4975,10,4,6,7,F702,0
4976,11,4,6,7,F702,0
4977,12,4,6,7,F702,0
4978,13,4,6,7,F702,0
4979,14,4,6,7,F702,0
4980,15,4,6,7,F702,0
4981,16,4,6,7,F702,0
4982,1,1,8,9,I204,0
4983,2,1,8,9,I204,0
4984,3,1,8,9,I204,0
4985,4,1,8,9,I204,0
4986,5,1,8,9,I204,0
4987,6,1,8,9,I204,0
4988,7,1,8,9,I204,0
4989,8,1,8,9,I204,0
4990,1,4,3,4,I204,0
4991,2,4,3,4,I204,0
4992,3,4,3,4,I204,0
4993,4,4,3,4,I204,0
4994,5,4,3,4,I204,0
4995,6,4,3,4,I204,0
4996,7,4,3,4,I204,0
4997,8,4,3,4,I204,0
4998,9,2,6,7,I505,0
4999,10,2,6,7,I505,0
5000,11,2,6,7,I505,0
5001,12,2,6,7,I505,0
5002,13,2,6,7,I505,0
5003,14,2,6,7,I505,0
5004,15,2,6,7,I505,0
5005,16,2,6,7,I505,0
5006,9,5,6,7,I505,0
5007,10,5,6,7,I505,0
5008,11,5,6,7,I505,0
5009,12,5,6,7,I505,0
5010,13,5,6,7,I505,0
5011,14,5,6,7,I505,0
5012,15,5,6,7,I505,0
5013,16,5,6,7,I505,0
5014,9,1,3,4,F102,0
5015,10,1,3,4,F102,0
5016,11,1,3,4,F102,0
5017,12,1,3,4,F102,0
5018,13,1,3,4,F102,0
5019,14,1,3,4,F102,0
5020,15,1,3,4,F102,0
5021,16,1,3,4,F102,0
5022,9,4,3,4,F102,0
5023,10,4,3,4,F102,0
5024,11,4,3,4,F102,0
5025,12,4,3,4,F102,0
5026,13,4,3,4,F102,0
5027,14,4,3,4,F102,0
5028,15,4,3,4,F102,0
5029,16,4,3,4,F102,0
5030,9,2,3,4,F202,0
5031,10,2,3,4,F202,0
5032,11,2,3,4,F202,0
5033,12,2,3,4,F202,0
5034,13,2,3,4,F202,0
5035,14,2,3,4,F202,0
5036,15,2,3,4,F202,0
5037,16,2,3,4,F202,0
5038,9,5,6,7,F202,0
5039,10,5,6,7,F202,0
5040,11,5,6,7,F202,0
5041,12,5,6,7,F202,0
5042,13,5,6,7,F202,0
5043,14,5,6,7,F202,0
5044,15,5,6,7,F202,0
5045,16,5,6,7,F202,0
5046,1,1,3,4,F102,0
5047,2,1,3,4,F102,0
